symbol,trend,entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_reason,pnl
APOLLOTYRE.NS,BUY,2025-09-26,13:15:00,480.5,2025-09-29,11:15:00,467.5,EXIT_EMA400,-13.0
APOLLOTYRE.NS,SELL,2026-02-13,09:15:00,496.0,2026-02-19,12:15:00,469.79,TARGET,26.21
APOLLOTYRE.NS,SELL,2026-04-20,15:15:00,440.4,2026-04-30,09:15:00,417.96,TARGET,22.44
APTUS.NS,SELL,2024-08-27,15:15:00,307.4,2024-08-28,14:15:00,318.2,EXIT_EMA400,-10.8
APTUS.NS,SELL,2025-04-07,09:15:00,285.6,2025-04-08,12:15:00,302.85,EXIT_EMA400,-17.25
APTUS.NS,BUY,2025-05-12,09:15:00,323.15,2025-06-03,09:15:00,309.3,EXIT_EMA400,-13.85
APTUS.NS,SELL,2025-10-03,14:15:00,326.45,2025-10-08,11:15:00,311.46,TARGET,14.99
APTUS.NS,SELL,2025-11-03,10:15:00,309.55,2026-01-14,14:15:00,270.34,TARGET,39.21
ARE&M.NS,SELL,2024-10-14,09:15:00,1393.0,2024-10-22,10:15:00,1278.94,TARGET,114.06
ARE&M.NS,BUY,2025-09-23,11:15:00,1013.15,2025-09-24,10:15:00,996.0,EXIT_EMA400,-17.15
ARE&M.NS,SELL,2026-01-05,14:15:00,924.3,2026-01-21,09:15:00,847.61,TARGET,76.69
ASAHIINDIA.NS,SELL,2025-02-01,15:15:00,655.35,2025-02-19,13:15:00,676.8,EXIT_EMA400,-21.45
ASAHIINDIA.NS,BUY,2025-05-23,12:15:00,719.2,2025-06-19,09:15:00,800.12,TARGET,80.92
ASAHIINDIA.NS,BUY,2026-02-09,10:15:00,978.3,2026-02-12,13:15:00,966.1,EXIT_EMA400,-12.2
ASAHIINDIA.NS,SELL,2026-04-29,10:15:00,869.15,2026-04-29,14:15:00,855.08,TARGET,14.07
ASHOKLEY.NS,SELL,2024-11-13,09:15:00,107.63,2024-11-25,09:15:00,114.7,EXIT_EMA400,-7.07
ASHOKLEY.NS,SELL,2024-11-19,14:15:00,110.45,2024-11-25,09:15:00,114.7,EXIT_EMA400,-4.25
ASHOKLEY.NS,BUY,2025-06-13,10:15:00,116.99,2025-06-27,09:15:00,124.72,TARGET,7.73
ASIANPAINT.NS,SELL,2025-02-04,09:15:00,2274.2,2025-03-21,10:15:00,2300.0,EXIT_EMA400,-25.8
ASIANPAINT.NS,SELL,2025-02-05,09:15:00,2262.65,2025-03-21,10:15:00,2300.0,EXIT_EMA400,-37.35
ASIANPAINT.NS,SELL,2025-05-27,13:15:00,2329.6,2025-05-30,10:15:00,2276.37,TARGET,53.23
ASIANPAINT.NS,SELL,2025-05-27,14:15:00,2326.5,2025-05-30,12:15:00,2264.28,TARGET,62.22
ASIANPAINT.NS,SELL,2025-06-24,12:15:00,2282.0,2025-06-27,09:15:00,2317.6,EXIT_EMA400,-35.6
ASIANPAINT.NS,BUY,2025-07-21,15:15:00,2378.8,2025-07-24,11:15:00,2344.0,EXIT_EMA400,-34.8
ASIANPAINT.NS,BUY,2025-12-10,09:15:00,2819.2,2026-01-19,14:15:00,2753.3,EXIT_EMA400,-65.9
ASIANPAINT.NS,BUY,2026-01-19,09:15:00,2765.9,2026-01-19,14:15:00,2753.3,EXIT_EMA400,-12.6
ASIANPAINT.NS,SELL,2026-04-08,10:15:00,2269.1,2026-04-10,09:15:00,2364.6,EXIT_EMA400,-95.5
ASTERDM.NS,BUY,2024-10-08,10:15:00,414.5,2024-10-23,14:15:00,401.15,EXIT_EMA400,-13.35
ASTERDM.NS,SELL,2025-03-17,14:15:00,427.65,2025-03-25,15:15:00,443.55,EXIT_EMA400,-15.9
ASTERDM.NS,BUY,2025-06-23,10:15:00,569.85,2025-07-03,15:15:00,669.05,TARGET,99.2
ASTERDM.NS,BUY,2025-07-29,09:15:00,583.7,2025-07-31,09:15:00,613.7,TARGET,30.0
ASTERDM.NS,SELL,2026-01-07,10:15:00,618.0,2026-01-19,15:15:00,567.54,TARGET,50.46
ASTERDM.NS,BUY,2026-03-25,10:15:00,650.8,2026-04-27,09:15:00,717.52,TARGET,66.72
ASTRAL.NS,SELL,2024-10-03,12:15:00,1930.25,2024-12-03,13:15:00,1851.95,EXIT_EMA400,78.3
ASTRAL.NS,BUY,2025-07-15,14:15:00,1507.4,2025-07-23,09:15:00,1459.7,EXIT_EMA400,-47.7
ASTRAL.NS,SELL,2025-08-26,10:15:00,1390.6,2025-09-02,11:15:00,1426.4,EXIT_EMA400,-35.8
ASTRAL.NS,SELL,2025-10-09,09:15:00,1399.1,2025-10-10,11:15:00,1422.4,EXIT_EMA400,-23.3
ASTRAL.NS,BUY,2026-03-16,09:15:00,1617.0,2026-03-23,09:15:00,1563.5,EXIT_EMA400,-53.5
ATGL.NS,BUY,2025-06-27,09:15:00,685.65,2025-07-08,10:15:00,652.15,EXIT_EMA400,-33.5
ATGL.NS,BUY,2025-06-27,10:15:00,689.9,2025-07-08,10:15:00,652.15,EXIT_EMA400,-37.75
ATGL.NS,SELL,2025-08-21,14:15:00,618.0,2025-08-26,09:15:00,636.4,EXIT_EMA400,-18.4
ATGL.NS,SELL,2025-11-06,09:15:00,618.15,2025-11-12,09:15:00,629.55,EXIT_EMA400,-11.4
ATHERENERG.NS,BUY,2026-02-24,15:15:00,706.0,2026-03-04,11:15:00,677.0,EXIT_EMA400,-29.0
ATHERENERG.NS,BUY,2026-03-02,14:15:00,707.05,2026-03-04,11:15:00,677.0,EXIT_EMA400,-30.05
ATUL.NS,SELL,2025-03-19,11:15:00,5649.0,2025-03-28,14:15:00,6051.0,EXIT_EMA400,-402.0
ATUL.NS,BUY,2025-06-18,14:15:00,7055.0,2025-07-18,13:15:00,6986.5,EXIT_EMA400,-68.5
ATUL.NS,SELL,2025-09-15,12:15:00,6420.0,2025-10-14,13:15:00,5828.11,TARGET,591.89
ATUL.NS,SELL,2026-02-02,10:15:00,5886.0,2026-02-03,09:15:00,6403.5,EXIT_EMA400,-517.5
ATUL.NS,BUY,2026-03-04,15:15:00,6700.0,2026-03-09,09:15:00,6278.5,EXIT_EMA400,-421.5
AUBANK.NS,SELL,2024-08-23,11:15:00,629.2,2024-08-29,11:15:00,649.0,EXIT_EMA400,-19.8
AUBANK.NS,SELL,2024-08-28,15:15:00,628.3,2024-08-29,11:15:00,649.0,EXIT_EMA400,-20.7
AUBANK.NS,SELL,2025-02-14,09:15:00,545.05,2025-03-25,10:15:00,557.05,EXIT_EMA400,-12.0
AUBANK.NS,BUY,2026-01-16,09:15:00,1006.65,2026-01-27,11:15:00,950.05,EXIT_EMA400,-56.6
AUROPHARMA.NS,SELL,2024-12-20,14:15:00,1240.15,2024-12-31,09:15:00,1313.55,EXIT_EMA400,-73.4
AUROPHARMA.NS,BUY,2025-05-13,09:15:00,1243.0,2025-05-22,12:15:00,1179.0,EXIT_EMA400,-64.0
AUROPHARMA.NS,SELL,2025-06-30,12:15:00,1132.6,2025-07-02,11:15:00,1156.8,EXIT_EMA400,-24.2
AUROPHARMA.NS,BUY,2025-12-12,13:15:00,1197.6,2026-01-01,09:15:00,1173.4,EXIT_EMA400,-24.2
AWL.NS,SELL,2024-11-21,09:15:00,294.9,2024-12-26,14:15:00,321.0,EXIT_EMA400,-26.1
AWL.NS,SELL,2025-05-20,13:15:00,264.6,2025-05-27,11:15:00,272.9,EXIT_EMA400,-8.3
AWL.NS,SELL,2025-08-22,09:15:00,258.75,2025-08-28,09:15:00,248.37,TARGET,10.38
AWL.NS,BUY,2025-10-27,14:15:00,265.85,2025-11-04,14:15:00,276.9,TARGET,11.05
AWL.NS,SELL,2026-03-12,09:15:00,176.6,2026-04-22,09:15:00,196.18,EXIT_EMA400,-19.58
AXISBANK.NS,SELL,2024-08-28,09:15:00,1174.5,2024-09-02,13:15:00,1191.4,EXIT_EMA400,-16.9
AXISBANK.NS,SELL,2024-10-28,09:15:00,1183.6,2024-10-29,09:15:00,1160.89,TARGET,22.71
AXISBANK.NS,SELL,2024-10-29,15:15:00,1183.35,2024-10-31,13:15:00,1162.45,TARGET,20.9
AXISBANK.NS,SELL,2024-10-22,12:15:00,1181.0,2024-11-04,11:15:00,1143.15,TARGET,37.85
AXISBANK.NS,SELL,2024-10-25,11:15:00,1171.6,2024-12-05,12:15:00,1168.9,EXIT_EMA400,2.7
AXISBANK.NS,SELL,2024-11-12,12:15:00,1161.4,2024-12-05,12:15:00,1168.9,EXIT_EMA400,-7.5
AXISBANK.NS,SELL,2024-12-04,13:15:00,1156.1,2024-12-05,12:15:00,1168.9,EXIT_EMA400,-12.8
AXISBANK.NS,BUY,2025-06-06,10:15:00,1192.4,2025-07-01,09:15:00,1174.6,EXIT_EMA400,-17.8
AXISBANK.NS,BUY,2026-01-05,09:15:00,1286.0,2026-01-23,15:15:00,1253.9,EXIT_EMA400,-32.1
BAJAJ-AUTO.NS,SELL,2025-02-14,10:15:00,8573.0,2025-03-04,13:15:00,7333.33,TARGET,1239.67
BAJAJ-AUTO.NS,BUY,2025-06-13,15:15:00,8482.5,2025-06-20,09:15:00,8327.0,EXIT_EMA400,-155.5
BAJAJ-AUTO.NS,SELL,2025-08-08,13:15:00,8203.5,2025-08-12,09:15:00,8298.0,EXIT_EMA400,-94.5
BAJAJ-AUTO.NS,SELL,2025-08-11,15:15:00,8235.0,2025-08-12,09:15:00,8298.0,EXIT_EMA400,-63.0
BAJAJ-AUTO.NS,BUY,2025-10-10,12:15:00,8948.5,2025-11-04,09:15:00,8798.0,EXIT_EMA400,-150.5
BAJAJ-AUTO.NS,BUY,2026-04-29,09:15:00,9644.5,2026-04-30,09:15:00,9374.0,EXIT_EMA400,-270.5
BAJAJFINSV.NS,BUY,2024-10-09,10:15:00,1877.3,2024-10-21,09:15:00,1797.8,EXIT_EMA400,-79.5
BAJAJFINSV.NS,BUY,2024-10-18,11:15:00,1825.65,2024-10-21,09:15:00,1797.8,EXIT_EMA400,-27.85
BAJAJFINSV.NS,SELL,2024-12-18,09:15:00,1626.05,2025-01-02,12:15:00,1711.9,EXIT_EMA400,-85.85
BAJAJFINSV.NS,BUY,2025-02-01,13:15:00,1751.55,2025-02-27,10:15:00,1925.96,TARGET,174.41
BAJAJFINSV.NS,BUY,2025-03-05,10:15:00,1790.45,2025-03-06,13:15:00,1847.87,TARGET,57.42
BAJAJFINSV.NS,BUY,2025-02-01,15:15:00,1769.0,2025-03-27,12:15:00,1993.79,TARGET,224.79
BAJAJFINSV.NS,SELL,2025-08-26,09:15:00,1939.9,2025-09-03,15:15:00,1971.0,EXIT_EMA400,-31.1
BAJAJFINSV.NS,BUY,2025-10-07,09:15:00,2048.7,2025-10-10,13:15:00,2007.3,EXIT_EMA400,-41.4
BAJAJFINSV.NS,BUY,2025-10-09,11:15:00,2022.0,2025-10-10,13:15:00,2007.3,EXIT_EMA400,-14.7
BAJAJFINSV.NS,SELL,2026-01-07,09:15:00,2030.5,2026-01-12,09:15:00,1973.95,TARGET,56.55
BAJAJFINSV.NS,SELL,2026-04-09,12:15:00,1775.0,2026-04-22,12:15:00,1857.2,EXIT_EMA400,-82.2
BAJAJHFL.NS,BUY,2025-05-19,09:15:00,125.14,2025-05-30,11:15:00,122.17,EXIT_EMA400,-2.97
BAJAJHFL.NS,SELL,2025-07-07,09:15:00,121.03,2025-07-16,10:15:00,122.54,EXIT_EMA400,-1.51
BAJAJHFL.NS,SELL,2025-07-08,10:15:00,120.43,2025-07-16,10:15:00,122.54,EXIT_EMA400,-2.11
BAJAJHFL.NS,SELL,2025-07-14,09:15:00,120.1,2025-07-16,10:15:00,122.54,EXIT_EMA400,-2.44
BAJAJHLDNG.NS,SELL,2025-09-19,12:15:00,13235.0,2025-09-26,15:15:00,12636.1,TARGET,598.9
BAJFINANCE.NS,BUY,2025-04-04,10:15:00,876.18,2025-04-30,11:15:00,858.5,EXIT_EMA400,-17.68
BAJFINANCE.NS,BUY,2025-12-05,10:15:00,1059.5,2025-12-10,10:15:00,1011.5,EXIT_EMA400,-48.0
BAJFINANCE.NS,BUY,2025-12-09,13:15:00,1022.1,2025-12-10,10:15:00,1011.5,EXIT_EMA400,-10.6
BALKRISIND.NS,BUY,2024-09-27,09:15:00,3048.7,2024-09-30,09:15:00,3004.8,EXIT_EMA400,-43.9
BALKRISIND.NS,BUY,2024-09-27,10:15:00,3074.9,2024-09-30,09:15:00,3004.8,EXIT_EMA400,-70.1
BALKRISIND.NS,BUY,2024-10-11,15:15:00,3039.0,2024-10-14,12:15:00,2996.45,EXIT_EMA400,-42.55
BALKRISIND.NS,SELL,2024-10-21,14:15:00,2969.05,2024-10-28,09:15:00,2865.51,TARGET,103.54
BALKRISIND.NS,SELL,2025-06-11,12:15:00,2500.0,2025-07-02,09:15:00,2569.6,EXIT_EMA400,-69.6
BALKRISIND.NS,SELL,2025-09-12,14:15:00,2388.5,2025-09-16,14:15:00,2468.3,EXIT_EMA400,-79.8
BALKRISIND.NS,BUY,2026-02-03,09:15:00,2424.9,2026-02-04,11:15:00,2610.16,TARGET,185.26
BALRAMCHIN.NS,SELL,2025-02-25,12:15:00,457.35,2025-03-12,14:15:00,489.15,EXIT_EMA400,-31.8
BALRAMCHIN.NS,BUY,2025-05-07,10:15:00,562.15,2025-05-09,11:15:00,528.05,EXIT_EMA400,-34.1
BALRAMCHIN.NS,SELL,2025-08-26,12:15:00,568.65,2025-08-29,13:15:00,538.19,TARGET,30.46
BALRAMCHIN.NS,BUY,2026-03-18,09:15:00,482.85,2026-03-24,09:15:00,452.0,EXIT_EMA400,-30.85
BANDHANBNK.NS,SELL,2024-12-06,09:15:00,174.67,2025-01-06,14:15:00,152.05,TARGET,22.62
BANDHANBNK.NS,BUY,2025-05-09,11:15:00,157.27,2025-05-12,09:15:00,164.3,TARGET,7.03
BANDHANBNK.NS,BUY,2025-05-07,10:15:00,158.6,2025-05-16,09:15:00,170.53,TARGET,11.93
BANDHANBNK.NS,SELL,2025-09-18,11:15:00,166.91,2025-09-23,09:15:00,161.42,TARGET,5.49
BANDHANBNK.NS,SELL,2025-08-26,09:15:00,168.23,2025-09-26,09:15:00,156.09,TARGET,12.14
BANDHANBNK.NS,SELL,2025-10-06,12:15:00,164.61,2025-10-10,12:15:00,166.58,EXIT_EMA400,-1.97
BANDHANBNK.NS,SELL,2025-10-07,14:15:00,164.39,2025-10-10,12:15:00,166.58,EXIT_EMA400,-2.19
BANKBARODA.NS,BUY,2024-12-13,11:15:00,254.61,2024-12-18,13:15:00,250.5,EXIT_EMA400,-4.11
BANKBARODA.NS,BUY,2025-05-23,13:15:00,243.65,2025-06-13,12:15:00,237.54,EXIT_EMA400,-6.11
BANKBARODA.NS,SELL,2025-09-12,10:15:00,236.86,2025-09-16,11:15:00,239.43,EXIT_EMA400,-2.57
BANKBARODA.NS,BUY,2025-12-09,10:15:00,287.0,2026-02-01,11:15:00,284.6,EXIT_EMA400,-2.4
BANKBARODA.NS,SELL,2026-04-13,09:15:00,269.91,2026-04-20,10:15:00,284.05,EXIT_EMA400,-14.14
BANKBARODA.NS,SELL,2026-04-15,10:15:00,278.06,2026-04-20,10:15:00,284.05,EXIT_EMA400,-5.99
BANKINDIA.NS,SELL,2025-01-20,15:15:00,101.49,2025-01-27,14:15:00,104.95,EXIT_EMA400,-3.46
BANKINDIA.NS,BUY,2025-05-13,09:15:00,114.25,2025-06-19,10:15:00,116.1,EXIT_EMA400,1.85
BANKINDIA.NS,SELL,2025-08-14,12:15:00,112.96,2025-08-18,09:15:00,114.75,EXIT_EMA400,-1.79
BANKINDIA.NS,BUY,2025-09-29,09:15:00,118.98,2025-10-07,09:15:00,128.02,TARGET,9.04
BANKINDIA.NS,BUY,2025-12-30,11:15:00,140.53,2026-01-01,15:15:00,147.66,TARGET,7.13
BANKINDIA.NS,BUY,2026-02-03,09:15:00,156.65,2026-03-09,09:15:00,150.01,EXIT_EMA400,-6.64
BANKINDIA.NS,SELL,2026-04-17,10:15:00,147.36,2026-04-22,10:15:00,152.72,EXIT_EMA400,-5.36
BATAINDIA.NS,SELL,2024-10-22,10:15:00,1403.2,2024-11-05,09:15:00,1308.7,TARGET,94.5
BATAINDIA.NS,SELL,2024-12-30,09:15:00,1372.2,2024-12-30,15:15:00,1395.45,EXIT_EMA400,-23.25
BATAINDIA.NS,BUY,2025-01-08,13:15:00,1412.85,2025-01-13,09:15:00,1388.35,EXIT_EMA400,-24.5
BATAINDIA.NS,BUY,2025-01-08,14:15:00,1424.0,2025-01-13,09:15:00,1388.35,EXIT_EMA400,-35.65
BATAINDIA.NS,SELL,2025-02-14,13:15:00,1307.95,2025-02-24,12:15:00,1343.3,EXIT_EMA400,-35.35
BATAINDIA.NS,SELL,2026-02-12,09:15:00,888.65,2026-03-04,10:15:00,749.71,TARGET,138.94
BAYERCROP.NS,SELL,2024-12-06,14:15:00,6031.45,2024-12-10,15:15:00,6291.0,EXIT_EMA400,-259.55
BAYERCROP.NS,SELL,2025-10-17,09:15:00,5088.9,2025-11-11,13:15:00,4514.89,TARGET,574.01
BAYERCROP.NS,SELL,2026-03-23,10:15:00,4490.0,2026-03-24,13:15:00,4594.0,EXIT_EMA400,-104.0
BBTC.NS,SELL,2025-04-03,09:15:00,1859.7,2025-04-07,09:15:00,1726.48,TARGET,133.22
BBTC.NS,SELL,2025-01-28,09:15:00,2026.35,2025-04-15,09:15:00,1894.9,EXIT_EMA400,131.45
BBTC.NS,BUY,2025-06-27,12:15:00,1982.0,2025-07-09,15:15:00,1940.1,EXIT_EMA400,-41.9
BBTC.NS,BUY,2025-07-08,14:15:00,1959.8,2025-07-09,15:15:00,1940.1,EXIT_EMA400,-19.7
BBTC.NS,SELL,2025-09-05,10:15:00,1849.6,2025-09-10,09:15:00,1893.0,EXIT_EMA400,-43.4
BBTC.NS,BUY,2025-11-18,10:15:00,1982.8,2025-11-20,14:15:00,1917.5,EXIT_EMA400,-65.3
BBTC.NS,SELL,2025-12-03,14:15:00,1871.3,2025-12-09,14:15:00,1897.0,EXIT_EMA400,-25.7
BBTC.NS,SELL,2025-12-04,09:15:00,1866.7,2025-12-09,14:15:00,1897.0,EXIT_EMA400,-30.3
BDL.NS,SELL,2024-10-15,09:15:00,1172.55,2024-11-18,15:15:00,936.76,TARGET,235.79
BDL.NS,BUY,2025-01-28,12:15:00,1241.2,2025-02-03,09:15:00,1170.95,EXIT_EMA400,-70.25
BDL.NS,BUY,2025-06-27,12:15:00,1866.9,2025-07-17,09:15:00,1790.9,EXIT_EMA400,-76.0
BDL.NS,SELL,2025-10-20,09:15:00,1537.3,2025-11-06,09:15:00,1459.01,TARGET,78.29
BDL.NS,SELL,2025-10-24,10:15:00,1539.4,2025-11-06,09:15:00,1473.92,TARGET,65.48
BDL.NS,SELL,2025-09-26,12:15:00,1521.6,2025-11-12,09:15:00,1552.5,EXIT_EMA400,-30.9
BEL.NS,SELL,2024-09-25,09:15:00,289.5,2024-09-27,14:15:00,293.75,EXIT_EMA400,-4.25
BEL.NS,SELL,2024-09-25,11:15:00,289.3,2024-09-27,14:15:00,293.75,EXIT_EMA400,-4.45
BEL.NS,SELL,2024-09-27,10:15:00,291.15,2024-09-27,14:15:00,293.75,EXIT_EMA400,-2.6
BEL.NS,BUY,2024-12-18,15:15:00,304.5,2024-12-20,12:15:00,296.35,EXIT_EMA400,-8.15
BEL.NS,BUY,2024-12-19,11:15:00,300.4,2024-12-20,12:15:00,296.35,EXIT_EMA400,-4.05
BEL.NS,BUY,2024-12-20,10:15:00,300.65,2024-12-20,12:15:00,296.35,EXIT_EMA400,-4.3
BEL.NS,SELL,2025-01-20,15:15:00,285.55,2025-01-22,09:15:00,271.61,TARGET,13.94
BEL.NS,BUY,2025-04-15,09:15:00,293.0,2025-05-13,09:15:00,330.24,TARGET,37.24
BEL.NS,BUY,2025-10-30,15:15:00,410.2,2025-11-24,10:15:00,408.05,EXIT_EMA400,-2.15
BEL.NS,SELL,2025-12-29,14:15:00,393.55,2026-01-02,09:15:00,404.85,EXIT_EMA400,-11.3
BEL.NS,BUY,2026-04-16,10:15:00,454.3,2026-04-27,11:15:00,435.2,EXIT_EMA400,-19.1
BEML.NS,SELL,2024-09-18,13:15:00,1889.4,2024-10-16,10:15:00,1949.83,EXIT_EMA400,-60.43
BEML.NS,SELL,2025-02-01,14:15:00,1836.38,2025-02-10,10:15:00,1548.29,TARGET,288.09
BEML.NS,SELL,2025-09-04,14:15:00,1976.0,2025-09-05,09:15:00,2042.0,EXIT_EMA400,-66.0
BEML.NS,BUY,2025-10-01,09:15:00,2157.15,2025-11-06,09:15:00,2016.5,EXIT_EMA400,-140.65
BEML.NS,BUY,2025-10-03,09:15:00,2180.9,2025-11-06,09:15:00,2016.5,EXIT_EMA400,-164.4
BEML.NS,SELL,2026-01-12,09:15:00,1765.3,2026-03-23,15:15:00,1399.95,TARGET,365.35
BEML.NS,SELL,2026-02-01,12:15:00,1713.4,2026-04-10,09:15:00,1638.9,EXIT_EMA400,74.5
BERGEPAINT.NS,SELL,2025-01-10,13:15:00,461.35,2025-01-23,10:15:00,482.75,EXIT_EMA400,-21.4
BERGEPAINT.NS,BUY,2025-04-02,09:15:00,494.4,2025-04-02,11:15:00,503.27,TARGET,8.87
BERGEPAINT.NS,BUY,2025-03-17,09:15:00,497.4,2025-04-08,11:15:00,531.18,TARGET,33.78
BERGEPAINT.NS,BUY,2025-03-17,10:15:00,500.15,2025-04-09,09:15:00,541.97,TARGET,41.82
BERGEPAINT.NS,SELL,2025-09-16,14:15:00,536.8,2025-10-03,14:15:00,543.0,EXIT_EMA400,-6.2
BERGEPAINT.NS,SELL,2026-04-07,09:15:00,426.95,2026-04-10,11:15:00,454.5,EXIT_EMA400,-27.55
BHARATFORG.NS,SELL,2024-09-23,13:15:00,1577.75,2024-09-26,10:15:00,1532.89,TARGET,44.86
BHARATFORG.NS,BUY,2025-07-01,14:15:00,1283.6,2025-07-10,10:15:00,1242.6,EXIT_EMA400,-41.0
BHARATFORG.NS,BUY,2025-12-09,11:15:00,1388.8,2026-01-20,09:15:00,1396.1,EXIT_EMA400,7.3
BHARTIARTL.NS,BUY,2024-12-27,09:15:00,1618.3,2024-12-27,13:15:00,1598.5,EXIT_EMA400,-19.8
BHARTIARTL.NS,BUY,2025-02-06,15:15:00,1621.9,2025-02-07,09:15:00,1641.14,TARGET,19.24
BHARTIARTL.NS,BUY,2025-01-30,14:15:00,1641.95,2025-02-20,09:15:00,1633.5,EXIT_EMA400,-8.45
BHARTIARTL.NS,BUY,2025-02-03,10:15:00,1657.95,2025-02-20,09:15:00,1633.5,EXIT_EMA400,-24.45
BHARTIARTL.NS,SELL,2026-02-05,09:15:00,2008.9,2026-02-06,11:15:00,2034.1,EXIT_EMA400,-25.2
BHARTIHEXA.NS,SELL,2025-01-30,14:15:00,1355.95,2025-02-03,15:15:00,1408.4,EXIT_EMA400,-52.45
BHARTIHEXA.NS,SELL,2025-02-03,09:15:00,1336.6,2025-02-03,15:15:00,1408.4,EXIT_EMA400,-71.8
BHARTIHEXA.NS,BUY,2025-06-18,09:15:00,1775.2,2025-07-14,09:15:00,1743.9,EXIT_EMA400,-31.3
BHARTIHEXA.NS,BUY,2025-11-11,09:15:00,1803.2,2025-11-14,09:15:00,1767.2,EXIT_EMA400,-36.0
BHARTIHEXA.NS,BUY,2025-11-13,09:15:00,1815.2,2025-11-14,09:15:00,1767.2,EXIT_EMA400,-48.0
BHARTIHEXA.NS,SELL,2026-02-27,11:15:00,1626.5,2026-04-02,09:15:00,1442.73,TARGET,183.77
BHEL.NS,SELL,2024-10-03,11:15:00,271.35,2024-10-23,09:15:00,230.57,TARGET,40.78
BHEL.NS,BUY,2025-05-07,10:15:00,222.32,2025-05-09,09:15:00,214.79,EXIT_EMA400,-7.53
BHEL.NS,BUY,2025-12-09,10:15:00,275.6,2026-01-08,14:15:00,272.05,EXIT_EMA400,-3.55
BHEL.NS,SELL,2026-02-11,09:15:00,261.15,2026-02-27,09:15:00,266.35,EXIT_EMA400,-5.2
BIKAJI.NS,SELL,2025-02-07,09:15:00,657.0,2025-03-17,11:15:00,685.0,EXIT_EMA400,-28.0
BIKAJI.NS,BUY,2025-05-08,09:15:00,706.1,2025-05-08,12:15:00,693.9,EXIT_EMA400,-12.2
BIKAJI.NS,SELL,2025-10-15,09:15:00,736.8,2025-12-10,14:15:00,730.3,EXIT_EMA400,6.5
BIKAJI.NS,SELL,2025-10-15,10:15:00,734.85,2025-12-10,14:15:00,730.3,EXIT_EMA400,4.55
BIKAJI.NS,SELL,2026-03-23,09:15:00,612.3,2026-04-09,11:15:00,645.55,EXIT_EMA400,-33.25
BIOCON.NS,SELL,2024-11-18,14:15:00,325.5,2024-11-26,10:15:00,342.05,EXIT_EMA400,-16.55
BIOCON.NS,BUY,2024-12-18,10:15:00,356.9,2024-12-18,13:15:00,349.75,EXIT_EMA400,-7.15
BIOCON.NS,SELL,2025-04-04,09:15:00,324.95,2025-05-05,13:15:00,335.65,EXIT_EMA400,-10.7
BIOCON.NS,SELL,2025-04-24,09:15:00,327.95,2025-05-05,13:15:00,335.65,EXIT_EMA400,-7.7
BIOCON.NS,SELL,2025-10-13,10:15:00,348.45,2025-10-16,09:15:00,358.0,EXIT_EMA400,-9.55
BIOCON.NS,BUY,2025-12-19,09:15:00,399.4,2026-01-06,14:15:00,384.95,EXIT_EMA400,-14.45
BIOCON.NS,SELL,2026-02-03,12:15:00,372.9,2026-02-12,09:15:00,385.55,EXIT_EMA400,-12.65
BLS.NS,SELL,2024-10-21,12:15:00,373.4,2024-10-23,09:15:00,343.07,TARGET,30.33
BLS.NS,BUY,2024-12-03,09:15:00,410.65,2024-12-10,09:15:00,475.38,TARGET,64.73
BLS.NS,SELL,2025-04-07,09:15:00,350.75,2025-04-15,11:15:00,386.9,EXIT_EMA400,-36.15
BLS.NS,SELL,2025-06-30,09:15:00,370.55,2025-07-07,09:15:00,382.3,EXIT_EMA400,-11.75
BLS.NS,SELL,2025-07-01,09:15:00,363.75,2025-07-07,09:15:00,382.3,EXIT_EMA400,-18.55
BLS.NS,SELL,2025-10-08,11:15:00,349.0,2025-10-13,09:15:00,307.08,TARGET,41.92
BLUEDART.NS,SELL,2024-12-19,14:15:00,7484.4,2024-12-31,09:15:00,6526.16,TARGET,958.24
BLUEDART.NS,SELL,2025-09-19,09:15:00,5817.0,2025-10-29,09:15:00,6136.0,EXIT_EMA400,-319.0
BLUEDART.NS,SELL,2025-09-23,10:15:00,5767.0,2025-10-29,09:15:00,6136.0,EXIT_EMA400,-369.0
BLUEDART.NS,SELL,2025-10-01,09:15:00,5682.5,2025-10-29,09:15:00,6136.0,EXIT_EMA400,-453.5
BLUEDART.NS,SELL,2025-12-31,09:15:00,5513.0,2026-01-01,09:15:00,5780.5,EXIT_EMA400,-267.5
BLUEDART.NS,SELL,2026-04-13,14:15:00,5077.8,2026-04-17,09:15:00,5379.3,EXIT_EMA400,-301.5
BLUEJET.NS,SELL,2025-11-04,12:15:00,609.0,2026-03-23,14:15:00,342.04,TARGET,266.96
BLUESTARCO.NS,BUY,2025-04-02,14:15:00,2120.85,2025-04-04,11:15:00,2032.8,EXIT_EMA400,-88.05
BLUESTARCO.NS,SELL,2025-06-13,09:15:00,1616.4,2025-07-01,14:15:00,1700.2,EXIT_EMA400,-83.8
BLUESTARCO.NS,BUY,2025-07-24,13:15:00,1769.8,2025-07-25,14:15:00,1747.1,EXIT_EMA400,-22.7
BLUESTARCO.NS,SELL,2025-12-19,12:15:00,1773.0,2026-01-02,10:15:00,1822.0,EXIT_EMA400,-49.0
BLUESTARCO.NS,BUY,2026-03-05,12:15:00,1933.0,2026-03-09,11:15:00,1866.0,EXIT_EMA400,-67.0
